,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,freq_band
369,369,21,47,send,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,send,27
375,375,21,53,forward,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,forward,67
383,383,21,61,store,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,store,89
391,391,21,69,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have,2
418,418,23,6,looks,VERB,VERB,AUX,AUX,AUX,AUX,VERB,VERB,VERB,VERB,VERB,look,18
423,423,24,1,says,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,say,7
426,426,24,4,creating,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,create,64
430,430,24,8,wanting,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,want,11
439,439,25,5,believe,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,believe,48
446,446,26,2,suspect,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,suspect,81
453,453,27,2,is,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,be,10
458,458,28,1,read,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,read,52
464,464,28,7,accusing,VERB,VERB,ADP,ADP,ADP,ADP,ADP,ADP,VERB,ADP,VERB,accuse,84
472,472,28,15,start,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,start,35
478,478,28,21,sympathise,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,sympathise,97
505,505,30,4,said,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,say,7
508,508,30,7,like,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,like,25
510,510,30,9,see,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,see,12
512,512,30,11,wiped,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,wipe,97
521,521,30,20,begin,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,begin,59
523,523,30,22,try,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,try,22
531,531,31,3,insisted,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,insist,90
534,534,31,6,wants,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,want,11
543,543,32,2,want,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,want,11
545,545,32,4,use,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,use,13
557,557,33,3,work,VERB,VERB,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,work,20
562,562,34,3,use,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,use,13
570,570,35,2,pointed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,point,83
575,575,35,7,watched,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,watch,63
583,583,35,15,took,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,take,9
589,589,36,2,denied,VERB,VERB,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,PROPN,deny,85
595,595,37,3,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have,2
597,597,37,5,believe,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,believe,48
604,604,38,4,prove,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,prove,76
609,609,39,2,seem,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,seem,49
613,613,39,6,make,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,make,8
617,617,39,10,hide,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,hide,81
625,625,40,2,chanted,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,chant,95
642,642,40,19,killed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,kill,60
652,652,40,29,buried,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,bury,97
657,657,41,1,reported,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,report,64
665,665,41,9,issued,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,issue,76
675,675,41,19,condemning,VERB,VERB,VERB,VERB,ADP,ADP,ADP,ADP,ADP,ADP,ADP,condemn,88
685,685,41,29,announcing,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,announce,75
692,692,41,36,calling,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,call,21
701,701,42,1,read,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,read,52
708,708,42,8,condemn,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,condemn,88
713,713,42,13,committed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,commit,84
718,718,42,18,dedicated,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,dedicated,-1
725,725,43,0,Let,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,DET,VERB,DET,let,23
733,733,43,8,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,know,6
739,739,43,14,protecting,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,protect,78
748,748,43,23,ask,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,ask,31
751,751,43,26,lift,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,lift,89
761,761,44,2,demanded,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,demand,82
772,772,45,4,roiled,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,roil,97
786,786,45,18,remain,VERB,VERB,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,remain,62
793,793,45,25,become,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,become,54
804,804,46,4,received,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,receive,40
810,810,46,10,enjoyed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,enjoy,55
823,823,47,1,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,know,6
828,828,47,6,implies,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,imply,90
845,845,47,23,refuse,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,refuse,69
847,847,47,25,go,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,go,3
850,850,48,0,See,VERB,VERB,PROPN,PROPN,PROPN,NOUN,ADP,ADP,ADP,ADP,PROPN,see,12
855,855,49,3,announced,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,announce,75
863,863,49,11,divided,VERB,VERB,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,divide,90
870,870,49,18,abstaining,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,abstain,93
883,883,49,31,joining,VERB,VERB,VERB,VERB,ADP,ADP,VERB,VERB,VERB,VERB,VERB,join,65
906,906,51,0,Stay,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,stay,53
914,914,51,8,delivered,VERB,VERB,PUNCT,PUNCT,PUNCT,VERB,VERB,VERB,VERB,VERB,VERB,deliver,67
955,955,51,49,joined,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,join,65
980,980,51,74,joined,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,join,65
983,983,52,1,filed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,file,75
985,985,52,3,concurring,VERB,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,concur,89
996,996,52,14,joined,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,join,65
999,999,53,1,filed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,file,75
1002,1002,53,4,concurring,VERB,VERB,PUNCT,PUNCT,ADV,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,concur,89
1014,1014,53,16,joined,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,join,65
1023,1023,54,1,filed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,file,75
1025,1025,54,3,dissenting,VERB,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,dissent,92
1033,1033,54,11,joined,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,join,65
1036,1036,55,1,filed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,file,75
1038,1038,55,3,dissenting,VERB,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,dissent,92
1044,1044,55,9,joined,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,join,65
1050,1050,55,15,joined,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,join,65
1072,1072,56,1,filed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,file,75
1074,1074,56,3,dissenting,VERB,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,dissent,92
1082,1082,56,11,joined,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,join,65
1092,1092,57,2,take,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,take,9
1098,1098,57,8,read,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,read,52
1106,1106,57,16,agree,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,agree,61
1116,1116,58,2,post,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,post,61
1122,1122,58,8,dissents,NOUN,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,dissent,92
1126,1126,58,12,finished,ADJ,VERB,VERB,VERB,VERB,ADJ,VERB,VERB,ADV,ADV,ADV,finished,-1
1169,1169,59,41,frowned,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,frown,97
1175,1175,59,47,excluded,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,ADJ,VERB,ADJ,exclude,89
1178,1178,59,50,pushed,VERB,VERB,AUX,AUX,VERB,VERB,VERB,VERB,VERB,VERB,VERB,push,75
1204,1204,60,1,had,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have,2
1206,1206,60,3,go,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,go,3
1219,1219,61,5,suppose,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,suppose,72
1225,1225,61,11,paced,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,pace,97
1248,1248,61,34,eclipsed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,eclipse,97
1256,1256,61,42,finished,ADJ,VERB,VERB,VERB,VERB,VERB,ADV,ADV,ADV,ADV,ADV,finished,-1
1284,1284,63,13,end,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,end,69
1287,1287,63,16,expressed,VERB,VERB,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,express,85
1293,1293,63,22,seems,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,seem,49
1296,1296,63,25,ebbed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,ebb,97
1307,1307,64,9,demanded,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,demand,82
1310,1310,64,12,taken,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,take,9
1312,1312,64,14,end,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,end,69
1329,1329,65,7,continues,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,continue,56
1342,1342,66,11,keeping,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,keep,30
1346,1346,66,15,pledging,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,pledge,85
1354,1354,66,23,need,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,need,14
1357,1357,66,26,according,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,accord,62
1365,1365,67,4,given,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,give,17
1374,1374,67,13,needs,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,need,14
1376,1376,67,15,according,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,accord,62
1384,1384,68,1,hear,ADV,VERB,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,here,-1
1394,1394,68,11,dazzling,ADJ,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,dazzling,-1
1413,1413,68,30,appears,VERB,VERB,AUX,AUX,VERB,VERB,VERB,VERB,AUX,VERB,VERB,appear,75
1420,1420,69,3,giving,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,give,17
1443,1443,70,6,worries,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,worry,80
1451,1451,70,14,keeping,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,keep,30
1461,1461,70,24,compounding,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,compound,91
1478,1478,70,41,mean,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,mean,51
1493,1493,71,6,parse,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,parse,97
1515,1515,71,28,wants,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,want,11
1518,1518,71,31,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have,2
1528,1528,72,2,sounds,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,sound,66
1538,1538,72,12,going,VERB,VERB,VERB,VERB,ADJ,ADJ,ADJ,VERB,VERB,VERB,ADJ,go,3
1540,1540,72,14,die,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,die,64
1544,1544,73,1,assume,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,assume,71
1559,1559,73,16,grow,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,grow,64
1563,1563,73,20,justify,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,justify,88
1577,1577,74,8,react,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,react,88
1582,1582,75,3,change,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,change,53
1593,1593,75,14,notes,VERB,VERB,NOUN,NOUN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,note,71
1599,1599,75,20,added,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,add,51
1607,1607,75,28,get,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,get,4
1625,1625,76,14,overpriced,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,overpriced,-1
1630,1630,76,19,knows,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,know,6
1635,1635,76,24,happens,VERB,VERB,NOUN,NOUN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,happen,56
1654,1654,77,8,invests,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,invest,91
1662,1662,77,16,means,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,mean,51
1663,1663,77,17,donating,VERB,VERB,VERB,VERB,VERB,PRON,PRON,PRON,PRON,PRON,PRON,donate,88
1665,1665,77,19,adds,VERB,VERB,AUX,AUX,VERB,VERB,VERB,VERB,VERB,VERB,VERB,add,51
1669,1669,77,23,compared,VERB,VERB,VERB,VERB,VERB,ADJ,VERB,VERB,ADJ,ADJ,ADJ,compare,74
1671,1671,77,25,donating,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,donate,88
1680,1680,78,4,dying,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,die,64
1693,1693,80,3,giving,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,give,17
1700,1700,80,10,giving,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,give,17
1708,1708,80,18,decrease,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,decrease,97
1721,1721,80,31,gone,ADJ,VERB,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,gone,-1
1726,1726,81,1,mentions,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,mention,61
1731,1731,81,6,having,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have,2
1738,1738,82,1,sounds,VERB,VERB,AUX,AUX,VERB,VERB,VERB,VERB,VERB,VERB,VERB,sound,66
1744,1744,82,7,saying,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,say,7
1756,1756,82,19,starting,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,start,35
1770,1770,82,33,keeping,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,keep,30
1781,1781,82,44,compound,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,compound,91
1789,1789,83,6,has,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have,2
1810,1810,83,27,accepting,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,accept,68
1826,1826,84,5,protest,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,protest,91
1839,1839,84,18,indicated,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,indicate,76
1842,1842,84,21,participate,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,participate,78
1857,1857,85,7,is,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,be,10
1863,1863,85,13,entering,VERB,VERB,SCONJ,SCONJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,enter,74
1873,1873,85,23,promised,VERB,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,promise,75
1878,1878,86,2,agreed,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,agree,61
1880,1880,86,4,withdraw,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,withdraw,85
1884,1884,86,8,set,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,set,60
1894,1894,86,18,begun,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,begin,59
1903,1903,87,7,indicated,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,indicate,76
1909,1909,87,13,recognize,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,recognize,88
1915,1915,87,19,duped,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,dupe,97
1925,1925,87,29,using,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,use,13
1964,1964,89,14,project,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,project,86
1967,1967,89,17,fighting,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,fight,67
1974,1974,89,24,define,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,define,84
